t,lead_I
16531.0,-517.7440637547635
16533.0,-445.17263518333493
16535.0,-394.7440637547635
16537.0,-353.4583494690492
16539.0,-294.17263518333493
16541.0,-211.1726351833349
16543.0,-134.1726351833349
16545.0,-102.31549232619206
16547.0,-116.02977804047778
16549.0,-128.4583494690492
16551.0,-100.88692089762064
16553.0,-52.17263518333492
16555.0,-33.45834946904922
16557.0,-57.17263518333493
16559.0,-77.88692089762064
16561.0,-52.744063754763495
16563.0,-0.029778040477793866
16565.0,25.541650530950776
16567.0,8.255936245236498
16569.0,-5.8869208976206435
16571.0,26.970221959522206
16573.0,89.25593624523648
16575.0,127.25593624523648
16577.0,119.54165053095078
16579.0,95.2559362452365
16581.0,91.68450767380791
16583.0,116.25593624523648
16585.0,145.82736481666507
16587.0,154.68450767380793
16589.0,145.68450767380793
16591.0,152.9702219595222
16592.97,199.6845076738079
16594.95,263.9702219595222
16596.93,299.6845076738079
16598.9,290.54165053095073
16600.9,271.25593624523646
16602.9,287.1130791023793
16604.9,334.1130791023793
16606.9,362.2559362452365
16608.9,344.9702219595222
16610.9,321.11307910237934
16612.9,343.54165053095073
16614.9,406.827364816665
16616.9,455.9702219595222
16618.9,459.11307910237934
16620.9,444.82736481666507
16622.9,457.3987933880936
16624.9,496.97022195952206
16626.9,526.1130791023792
16628.9,527.827364816665
16630.9,529.5416505309507
16632.9,565.1130791023793
16634.9,634.2559362452364
16636.9,705.9702219595222
16638.9,750.1130791023793
16640.9,765.2559362452364
16642.9,779.1130791023793
16644.9,813.827364816665
16646.9,857.2559362452364
16648.9,880.1130791023793
16650.9,877.6845076738078
16652.9,877.3987933880936
16654.9,906.8273648166651
16656.9,959.3987933880937
16658.9,996.9702219595222
16660.9,991.684507673808
16662.9,965.6845076738078
16664.9,969.1130791023793
16666.9,1013.1130791023793
16668.9,1051.1130791023793
16670.9,1043.9702219595222
16672.88,1016.1130791023793
16674.85,1022.2559362452364
16676.82,1074.2559362452364
16678.8,1129.3987933880935
16680.8,1150.684507673808
16682.8,1154.2559362452364
16684.8,1184.1130791023793
16686.8,1251.9702219595222
16688.8,1319.2559362452364
16690.8,1342.1130791023793
16692.8,1324.1130791023793
16694.8,1311.827364816665
16696.8,1336.5416505309508
16698.8,1375.1130791023793
16700.8,1381.9702219595222
16702.8,1349.9702219595222
16704.8,1318.684507673808
16706.8,1321.684507673808
16708.8,1346.6845076738077
16710.8,1356.9702219595222
16712.8,1338.9702219595222
16714.8,1318.827364816665
16716.8,1334.5416505309506
16718.8,1393.2559362452364
16720.8,1459.827364816665
16722.8,1494.5416505309508
16724.8,1499.827364816665
16726.8,1514.9702219595222
16728.8,1560.5416505309506
16730.8,1610.1130791023793
16732.8,1630.5416505309506
16734.8,1629.9702219595222
16736.8,1650.3987933880935
16738.8,1718.3987933880935
16740.8,1809.827364816665
16742.8,1872.970221959522
16744.8,1891.827364816665
16746.8,1907.5416505309504
16748.8,1961.1130791023788
16750.8,2035.5416505309504
16752.78,2079.827364816665
16754.75,2077.3987933880935
16756.72,2068.1130791023793
16758.7,2098.6845076738077
16760.7,2163.970221959522
16762.7,2211.6845076738077
16764.7,2211.970221959522
16766.7,2197.5416505309504
16768.7,2216.6845076738077
16770.7,2271.5416505309504
16772.7,2328.1130791023793
16774.7,2361.827364816665
16776.7,2379.827364816665
16778.7,2407.970221959522
16780.7,2458.970221959522
16782.7,2512.827364816665
16784.7,2541.3987933880935
16786.7,2547.970221959522
16788.7,2564.970221959522
16790.7,2615.5416505309504
16792.7,2688.8273648166646
16794.7,2751.2559362452366
16796.7,2780.5416505309504
16798.7,2790.3987933880935
16800.7,2812.6845076738073
16802.7,2854.9702219595215
16804.7,2890.2559362452357
16806.7,2889.8273648166646
16808.7,2860.3987933880935
16810.7,2842.970221959522
16812.7,2863.6845076738077
16814.7,2891.3987933880935
16816.7,2874.9702219595224
16818.7,2819.970221959522
16820.7,2785.6845076738073
16822.7,2798.255936245236
16824.7,2818.541650530951
16826.7,2807.113079102379
16828.7,2778.113079102379
16830.7,2772.1130791023793
16832.68,2803.3987933880935
16834.65,2847.3987933880935
16836.63,2871.255936245236
16838.6,2865.2559362452366
16840.6,2848.684507673808
16842.6,2846.255936245236
16844.6,2860.255936245236
16846.6,2869.1130791023793
16848.6,2855.9702219595224
16850.6,2834.398793388093
16852.6,2839.113079102379
16854.6,2888.6845076738077
16856.6,2960.970221959522
16858.6,3014.113079102379
16860.6,3033.970221959522
16862.6,3052.398793388093
16864.6,3103.3987933880935
16866.6,3172.113079102379
16868.6,3207.6845076738077
16870.6,3185.827364816665
16872.6,3138.541650530951
16874.6,3116.255936245236
16876.6,3126.827364816665
16878.6,3128.8273648166646
16880.6,3099.255936245236
16882.6,3087.398793388093
16884.6,3163.2559362452366
16886.6,3330.3987933880935
16888.6,3544.8273648166646
16890.6,3800.5416505309504
16892.6,4129.684507673808
16894.6,4531.970221959522
16896.6,4961.54165053095
16898.6,5373.970221959522
16900.6,5742.827364816665
16902.6,6031.970221959523
16904.6,6190.970221959521
16906.6,6195.113079102379
16908.6,6065.970221959522
16910.6,5831.255936245236
16912.57,5493.970221959522
16914.55,5069.541650530951
16916.53,4622.827364816665
16918.5,4234.255936245237
16920.5,3946.2559362452366
16922.5,3753.6845076738077
16924.5,3632.255936245236
16926.5,3574.113079102379
16928.5,3594.1130791023793
16930.5,3684.8273648166646
16932.5,3788.3987933880935
16934.5,3849.827364816665
16936.5,3877.970221959522
16938.5,3919.113079102379
16940.5,3989.113079102379
16942.5,4059.827364816664
16944.5,4101.113079102379
16946.5,4117.54165053095
16948.5,4144.255936245236
16950.5,4205.970221959522
16952.5,4283.54165053095
16954.5,4332.3987933880935
16956.5,4335.827364816665
16958.5,4323.54165053095
16960.5,4332.684507673808
16962.5,4362.684507673808
16964.5,4382.3987933880935
16966.5,4373.3987933880935
16968.5,4353.827364816665
16970.5,4355.113079102379
16972.5,4386.3987933880935
16974.5,4428.970221959522
16976.5,4461.54165053095
16978.5,4479.970221959522
16980.5,4498.3987933880935
16982.5,4536.255936245236
16984.5,4592.54165053095
16986.5,4636.113079102379
16988.5,4640.54165053095
16990.5,4628.684507673808
16992.47,4650.684507673808
16994.45,4712.255936245236
16996.43,4762.255936245236
16998.4,4766.54165053095
17000.4,4754.3987933880935
17002.4,4772.970221959522
17004.4,4822.970221959522
17006.4,4863.827364816664
17008.4,4871.113079102379
17010.4,4867.255936245237
17012.4,4890.684507673808
17014.4,4948.541650530951
17016.4,5010.541650530951
17018.4,5045.684507673808
17020.4,5054.684507673807
17022.4,5062.54165053095
17024.4,5086.970221959522
17026.4,5119.541650530951
17028.4,5138.970221959522
17030.4,5140.113079102379
17032.4,5138.684507673807
17034.4,5148.827364816665
17036.4,5168.54165053095
17038.4,5184.255936245236
17040.4,5185.3987933880935
17042.4,5179.827364816665
17044.4,5195.684507673808
17046.4,5252.684507673807
17048.4,5332.398793388093
17050.4,5395.54165053095
17052.4,5432.255936245236
17054.4,5473.5416505309495
17056.4,5545.255936245237
17058.4,5624.54165053095
17060.4,5661.113079102379
17062.4,5643.827364816665
17064.4,5624.113079102379
17066.4,5652.113079102379
17068.4,5710.54165053095
17070.4,5744.827364816665
17072.38,5745.970221959522
17074.35,5760.827364816664
17076.32,5822.3987933880935
17078.3,5906.970221959522
17080.3,5966.684507673808
17082.3,5985.3987933880935
17084.3,5993.54165053095
17086.3,6028.113079102379
17088.3,6087.827364816665
17090.3,6139.255936245236
17092.3,6162.684507673808
17094.3,6175.970221959522
17096.3,6210.684507673806
17098.3,6274.684507673807
17100.3,6339.54165053095
17102.3,6371.54165053095
17104.3,6376.11307910238
17106.3,6396.11307910238
17108.3,6457.970221959522
17110.3,6538.255936245237
17112.3,6592.11307910238
17114.3,6605.54165053095
17116.3,6611.255936245237
17118.3,6646.255936245237
17120.3,6697.684507673808
17122.3,6714.970221959522
17124.3,6682.827364816665
17126.3,6650.54165053095
17128.3,6671.684507673806
17130.3,6737.54165053095
17132.3,6792.54165053095
17134.3,6803.684507673808
17136.3,6796.827364816665
17138.3,6816.684507673807
17140.3,6864.398793388093
17142.3,6894.541650530951
17144.3,6875.970221959522
17146.3,6833.11307910238
17148.3,6815.255936245236
17150.3,6837.255936245236
17152.28,6869.54165053095
17154.25,6880.255936245237
17156.22,6871.827364816665
17158.2,6869.255936245236
17160.2,6885.684507673807
17162.2,6908.398793388094
17164.2,6914.3987933880935
17166.2,6892.827364816665
17168.2,6858.684507673808
17170.2,6842.827364816665
17172.2,6861.54165053095
17174.2,6894.827364816664
17176.2,6906.970221959522
17178.2,6894.255936245237
17180.2,6893.827364816666
17182.2,6928.684507673807
17184.2,6965.398793388093
17186.2,6954.398793388093
17188.2,6898.541650530951
17190.2,6851.970221959522
17192.2,6851.54165053095
17194.2,6871.684507673808
17196.2,6861.113079102379
17198.2,6812.970221959521
17200.2,6774.5416505309495
17202.2,6780.398793388093
17204.2,6805.255936245236
17206.2,6800.684507673808
17208.2,6761.255936245237
17210.2,6729.970221959522
17212.2,6743.827364816665
17214.2,6789.684507673808
17216.2,6821.255936245236
17218.2,6813.255936245236
17220.2,6788.11307910238
17222.2,6782.113079102378
17224.2,6798.398793388093
17226.2,6806.827364816665
17228.2,6785.54165053095
17230.2,6750.398793388093
17232.18,6741.827364816665
17234.15,6779.970221959522
17236.13,6839.684507673808
17238.1,6878.684507673807
17240.1,6887.827364816664
17242.1,6898.827364816664
17244.1,6941.398793388093
17246.1,7001.255936245236
17248.1,7034.255936245236
17250.1,7024.2559362452375
17252.1,7009.255936245237
17254.1,7030.54165053095
17256.1,7073.54165053095
17258.1,7088.827364816665
17260.1,7061.54165053095
17262.1,7028.3987933880935
17264.1,7026.255936245236
17266.1,7049.113079102379
17268.1,7064.970221959522
17270.1,7061.5416505309495
17272.1,7063.970221959522
17274.1,7104.970221959522
17276.1,7184.3987933880935
17278.1,7264.255936245236
17280.1,7308.5416505309495
17282.1,7323.970221959522
17284.1,7349.398793388093
17286.1,7402.113079102379
17288.1,7454.398793388093
17290.1,7471.398793388093
17292.1,7457.5416505309495
17294.1,7448.5416505309495
17296.1,7466.398793388093
17298.1,7494.255936245236
17300.1,7500.255936245236
17302.1,7479.970221959522
17304.1,7462.970221959522
17306.1,7472.827364816665
17308.1,7498.255936245236
17310.1,7510.827364816664
17312.07,7497.827364816664
17314.05,7471.827364816664
17316.03,7457.398793388093
17318.0,7468.684507673807
17320.0,7491.684507673807
17322.0,7496.113079102379
17324.0,7475.970221959522
17326.0,7464.970221959522
17328.0,7493.113079102379
17330.0,7540.3987933880935
17332.0,7559.827364816664
17334.0,7540.970221959522
17336.0,7526.255936245237
17338.0,7554.113079102379
17340.0,7604.398793388093
17342.0,7624.970221959522
17344.0,7604.827364816664
17346.0,7586.970221959522
17348.0,7608.684507673807
17350.0,7658.541650530951
17352.0,7700.827364816664
17354.0,7718.113079102379
17356.0,7721.970221959521
17358.0,7732.684507673806
17360.0,7756.827364816663
17362.0,7780.398793388093
17364.0,7780.255936245236
17366.0,7747.54165053095
17368.0,7707.970221959522
17370.0,7701.827364816665
17372.0,7730.970221959522
17374.0,7750.684507673808
17376.0,7731.970221959522
17378.0,7702.827364816665
17380.0,7708.3987933880935
17382.0,7750.3987933880935
17384.0,7784.3987933880935
17386.0,7779.255936245236
17388.0,7762.970221959521
17390.0,7781.827364816664
17391.97,7826.827364816664
17393.95,7851.970221959521
17395.93,7855.113079102379
17397.9,7874.3987933880935
17399.9,7917.255936245236
17401.9,7957.827364816664
17403.9,7987.255936245236
17405.9,8011.255936245236
17407.9,8016.970221959522
17409.9,7990.827364816665
17411.9,7956.113079102379
17413.9,7951.684507673807
17415.9,7976.827364816665
17417.9,7997.684507673807
17419.9,8003.970221959522
17421.9,8020.541650530951
17423.9,8061.255936245237
17425.9,8111.684507673808
17427.9,8150.684507673806
17429.9,8163.827364816664
17431.9,8153.5416505309495
17433.9,8151.255936245236
17435.9,8182.827364816664
17437.9,8224.827364816665
17439.9,8231.684507673806
17441.9,8202.684507673808
17443.9,8182.5416505309495
17445.9,8197.684507673806
17447.9,8222.54165053095
17449.9,8221.113079102379
17451.9,8198.541650530951
17453.9,8191.827364816664
17455.9,8220.255936245236
17457.9,8264.97022195952
17459.9,8293.398793388093
17461.9,8294.54165053095
17463.9,8288.113079102379
17465.9,8297.970221959522
17467.9,8320.255936245236
17469.9,8328.54165053095
17471.88,8310.398793388093
17473.85,8282.541650530951
17475.82,8271.541650530951
17477.8,8289.827364816665
17479.8,8326.255936245238
17481.8,8356.970221959522
17483.8,8372.113079102379
17485.8,8390.255936245238
17487.8,8434.684507673808
17489.8,8499.113079102379
17491.8,8551.970221959522
17493.8,8574.398793388093
17495.8,8580.398793388093
17497.8,8595.255936245236
17499.8,8620.113079102379
17501.8,8631.113079102379
17503.8,8612.255936245238
17505.8,8578.827364816665
17507.8,8563.398793388093
17509.8,8580.970221959522
17511.8,8610.398793388094
17513.8,8617.827364816665
17515.8,8604.827364816663
17517.8,8612.684507673806
17519.8,8660.541650530951
17521.8,8704.255936245236
17523.8,8694.255936245236
17525.8,8649.113079102379
17527.8,8626.970221959522
17529.8,8644.255936245236
17531.8,8668.113079102379
17533.8,8673.398793388093
17535.8,8672.255936245238
17537.8,8692.398793388093
17539.8,8744.970221959522
17541.8,8811.970221959522
17543.8,8860.255936245236
17545.8,8874.398793388093
17547.8,8873.970221959524
17549.8,8890.113079102379
17551.78,8926.827364816665
17553.75,8955.398793388093
17555.72,8953.684507673808
17557.7,8937.398793388093
17559.7,8939.827364816665
17561.7,8970.255936245236
17563.7,9006.827364816665
17565.7,9023.684507673806
17567.7,9017.827364816665
17569.7,9014.684507673808
17571.7,9043.255936245236
17573.7,9095.255936245236
17575.7,9127.970221959522
17577.7,9123.970221959522
17579.7,9121.684507673808
17581.7,9162.684507673806
17583.7,9231.113079102379
17585.7,9276.97022195952
17587.7,9284.970221959522
17589.7,9289.684507673808
17591.7,9321.827364816665
17593.7,9362.970221959522
17595.7,9366.684507673808
17597.7,9317.255936245238
17599.7,9248.970221959522
17601.7,9202.398793388093
17603.7,9177.684507673808
17605.7,9144.113079102379
17607.7,9089.255936245236
17609.7,9039.827364816665
17611.7,9031.54165053095
17613.7,9068.398793388093
17615.7,9119.827364816665
17617.7,9151.970221959522
17619.7,9159.541650530951
17621.7,9166.541650530951
17623.7,9194.398793388093
17625.7,9229.398793388093
17627.7,9232.970221959522
17629.7,9192.398793388093
17631.68,9143.684507673806
17633.65,9130.113079102379
17635.63,9149.54165053095
17637.6,9160.113079102379
17639.6,9134.255936245236
17641.6,9094.684507673806
17643.6,9087.113079102379
17645.6,9121.113079102379
17647.6,9152.827364816665
17649.6,9139.684507673808
17651.6,9098.970221959522
17653.6,9084.970221959522
17655.6,9109.398793388093
17657.6,9119.684507673808
17659.6,9073.827364816665
17661.6,9003.970221959522
17663.6,8974.827364816665
17665.6,9002.113079102379
17667.6,9051.827364816665
17669.6,9108.113079102379
17671.6,9203.255936245236
17673.6,9378.827364816665
17675.6,9644.970221959522
17677.6,9980.97022195952
17679.6,10356.97022195952
17681.6,10745.827364816665
17683.6,11130.113079102379
17685.6,11503.398793388093
17687.6,11847.684507673806
17689.6,12101.684507673806
17691.6,12184.541650530951
17693.6,12074.970221959522
17695.6,11835.827364816665
17697.6,11528.541650530951
17699.6,11145.970221959522
17701.6,10675.398793388094
17703.6,10187.827364816665
17705.6,9800.97022195952
17707.6,9566.113079102379
17709.6,9438.684507673808
17711.57,9357.113079102379
17713.55,9310.54165053095
17715.53,9320.684507673806
17717.5,9385.97022195952
17719.5,9463.54165053095
17721.5,9505.684507673806
17723.5,9503.684507673808
17725.5,9493.541650530951
17727.5,9511.97022195952
17729.5,9550.54165053095
17731.5,9567.255936245236
17733.5,9544.827364816663
17735.5,9515.827364816663
17737.5,9521.827364816663
17739.5,9563.684507673806
17741.5,9603.398793388093
17743.5,9607.684507673808
17745.5,9581.541650530951
17747.5,9558.970221959524
17749.5,9561.970221959522
17751.5,9578.541650530951
17753.5,9581.970221959522
17755.5,9566.684507673806
17757.5,9556.827364816665
17759.5,9578.970221959522
17761.5,9629.684507673806
17763.5,9674.684507673806
17765.5,9684.970221959522
17767.5,9674.54165053095
17769.5,9687.97022195952
17771.5,9740.398793388093
17773.5,9787.684507673808
17775.5,9784.398793388094
17777.5,9753.970221959524
17779.5,9757.39879338809
17781.5,9800.827364816665
17783.5,9828.113079102379
17785.5,9808.113079102379
17787.5,9782.684507673806
17789.5,9807.398793388094
17791.47,9876.684507673808
17793.45,9933.54165053095
17795.43,9943.827364816665
17797.4,9931.255936245236
17799.4,9936.255936245238
17801.4,9962.255936245234
17803.4,9979.827364816663
17805.4,9969.113079102379
17807.4,9943.255936245236
17809.4,9935.113079102379
17811.4,9968.398793388093
17813.4,10033.970221959522
17815.4,10095.541650530951
17817.4,10127.398793388093
17819.4,10141.255936245236
17821.4,10165.398793388093
17823.4,10201.97022195952
17825.4,10221.255936245238
17827.4,10199.54165053095
17829.4,10155.684507673806
17831.4,10137.113079102379
17833.4,10167.113079102379
17835.4,10216.255936245238
17837.4,10242.113079102377
17839.4,10242.684507673806
17841.4,10253.255936245236
17843.4,10294.541650530951
17845.4,10344.827364816665
17847.4,10369.398793388093
17849.4,10366.827364816663
17851.4,10370.970221959524
17853.4,10406.97022195952
17855.4,10458.684507673808
17857.4,10490.684507673806
17859.4,10493.827364816663
17861.4,10493.827364816665
17863.4,10515.398793388093
17865.4,10551.827364816665
17867.4,10576.827364816663
17869.4,10579.255936245236
17871.38,10575.97022195952
17873.35,10589.827364816663
17875.32,10624.827364816665
17877.3,10665.398793388093
17879.3,10692.398793388094
17881.3,10700.113079102379
17883.3,10704.970221959522
17885.3,10731.684507673808
17887.3,10783.113079102379
17889.3,10831.54165053095
17891.3,10852.684507673808
17893.3,10861.827364816665
17895.3,10901.255936245236
17897.3,10982.54165053095
17899.3,11055.113079102379
17901.3,11066.113079102377
17903.3,11039.255936245236
17905.3,11037.970221959522
17907.3,11061.541650530951
17909.3,11054.113079102379
17911.3,11008.113079102379
17913.3,10975.684507673806
17915.3,10981.684507673806
17917.3,11003.54165053095
17919.3,11027.684507673806
17921.3,11062.113079102379
